SK_ID_CURR,TARGET
142244,0.32
142255,0.33
142273,0.34
142289,0.47
142294,0.4
142303,0.42
142305,0.36
142339,0.39
142359,0.33
142361,0.31
142364,0.33
142378,0.47
142380,0.4
142383,0.37
142387,0.34
142393,0.56
142396,0.48
142407,0.47
142409,0.3
142427,0.31
142429,0.47
142430,0.32
142431,0.44
142433,0.38
142439,0.38
142440,0.35
142446,0.3
142459,0.39
142478,0.45
142481,0.36
142491,0.38
142495,0.31
142497,0.38
142510,0.34
142513,0.34
142521,0.39
142529,0.48
142537,0.28
142542,0.35
142558,0.31
142574,0.4
142575,0.32
142579,0.35
142587,0.39
142590,0.51
142610,0.31
142614,0.22
142621,0.26
142641,0.38
142650,0.47
142653,0.31
142667,0.42
142671,0.49
142676,0.33
142680,0.42
142684,0.39
142685,0.22
142686,0.48
142689,0.38
142691,0.47
142704,0.43
142707,0.38
142724,0.39
142727,0.4
142728,0.4
142741,0.38
142747,0.36
142748,0.31
142752,0.28
142755,0.31
142756,0.41
142759,0.33
142762,0.27
142771,0.35
142778,0.29
142783,0.4
142789,0.43
142790,0.29
142791,0.39
142793,0.46
142795,0.36
142803,0.36
142819,0.34
142822,0.25
142825,0.47
142833,0.33
142871,0.34
142872,0.3
142883,0.34
142905,0.29
142906,0.39
142917,0.37
142921,0.47
142927,0.41
142932,0.35
142940,0.49
142962,0.41
142969,0.49
142976,0.27
142977,0.42
142982,0.49
142988,0.39
142990,0.48
142992,0.43
143012,0.49
143013,0.44
143016,0.31
143017,0.32
143033,0.41
143058,0.37
143059,0.4
143060,0.34
143065,0.52
143076,0.28
143081,0.42
143088,0.36
143089,0.39
143090,0.3
143094,0.28
143100,0.32
143115,0.32
143132,0.39
143135,0.36
143136,0.43
143149,0.4
143151,0.39
143152,0.36
143153,0.37
143162,0.31
143166,0.36
143167,0.34
143187,0.43
143188,0.44
143190,0.46
143191,0.36
143195,0.43
143207,0.33
143209,0.42
143227,0.36
143231,0.3
143232,0.34
143244,0.37
143263,0.39
143268,0.51
143275,0.33
143278,0.35
143302,0.35
143320,0.37
143328,0.44
143336,0.36
143339,0.46
143340,0.43
143353,0.33
143360,0.38
143361,0.41
143385,0.39
143388,0.29
143389,0.36
143390,0.38
143393,0.44
143396,0.35
143419,0.43
143421,0.3
143422,0.22
143431,0.29
143433,0.31
143440,0.41
143442,0.26
143463,0.2
143466,0.35
143475,0.45
143500,0.33
143510,0.37
143528,0.32
143532,0.41
143535,0.41
143538,0.41
143548,0.34
143550,0.37
143555,0.25
143576,0.42
143593,0.5
143595,0.37
143596,0.33
143597,0.38
143599,0.32
143601,0.37
143602,0.34
143605,0.32
143609,0.38
143611,0.38
143613,0.27
143618,0.44
143652,0.27
143667,0.31
143679,0.31
143680,0.36
143692,0.46
143703,0.38
143712,0.28
143714,0.43
143715,0.45
143729,0.34
143732,0.36
143738,0.32
143740,0.48
143743,0.32
143772,0.38
143773,0.42
143792,0.39
143802,0.48
143808,0.26
143819,0.34
143820,0.51
143825,0.27
143828,0.42
143831,0.38
143834,0.39
143835,0.28
143843,0.34
143860,0.26
143874,0.31
143889,0.46
143903,0.45
143921,0.49
143936,0.36
143944,0.33
143947,0.34
143948,0.4
143957,0.46
143964,0.41
143965,0.32
143971,0.44
143976,0.32
143977,0.49
143983,0.43
143991,0.39
144015,0.31
144032,0.35
144057,0.36
144065,0.31
144087,0.26
144090,0.4
144091,0.5
144092,0.27
144139,0.5
144150,0.32
144151,0.34
144153,0.5
144154,0.49
144159,0.36
144168,0.47
144169,0.32
144178,0.32
144179,0.48
144183,0.36
144186,0.42
144190,0.48
144191,0.42
144199,0.39
144226,0.37
144227,0.33
144229,0.4
144237,0.3
144247,0.35
144249,0.46
144259,0.39
144260,0.45
144282,0.49
144295,0.43
144304,0.37
144314,0.29
144318,0.41
144324,0.52
144325,0.34
144333,0.47
144334,0.27
144336,0.35
144350,0.36
144354,0.26
144357,0.37
144359,0.33
144365,0.43
144385,0.34
144386,0.27
144387,0.46
144390,0.37
144393,0.36
144398,0.35
144402,0.3
144416,0.31
144422,0.41
144446,0.38
144451,0.35
144461,0.3
144464,0.42
144483,0.34
144498,0.45
144499,0.35
144534,0.37
144549,0.42
144563,0.22
144570,0.51
144579,0.36
144580,0.33
144581,0.36
144582,0.4
144587,0.31
144588,0.29
144589,0.33
144590,0.26
144598,0.44
144601,0.33
144610,0.45
144611,0.35
144612,0.32
144613,0.35
144617,0.42
144635,0.33
144640,0.42
144644,0.37
144645,0.38
144654,0.32
144656,0.36
144657,0.39
144658,0.36
144659,0.47
144665,0.44
144667,0.34
144675,0.42
144677,0.28
144678,0.38
144690,0.23
144701,0.45
144702,0.38
144716,0.42
144721,0.34
144722,0.35
144729,0.31
144744,0.33
144753,0.33
144761,0.25
144764,0.49
144767,0.26
144780,0.45
144781,0.41
144784,0.28
144806,0.39
144810,0.5
144811,0.38
144824,0.31
144828,0.43
144829,0.37
144835,0.45
144849,0.41
144850,0.27
144870,0.5
144881,0.51
144891,0.4
144898,0.45
144904,0.37
144906,0.36
144909,0.32
144910,0.32
144912,0.5
144963,0.43
144965,0.45
144966,0.4
144979,0.46
144990,0.42
144991,0.28
144992,0.35
144999,0.29
145006,0.35
145007,0.39
145008,0.33
145009,0.4
145011,0.27
145014,0.36
145025,0.24
145036,0.35
145041,0.37
145058,0.4
145071,0.44
145106,0.24
145110,0.18
145142,0.37
145146,0.53
145147,0.41
145148,0.25
145149,0.39
145154,0.43
145157,0.39
145158,0.4
145167,0.34
145172,0.39
145174,0.3
145192,0.39
145195,0.3
145196,0.48
145199,0.18
145209,0.44
145242,0.36
145248,0.44
145249,0.26
145250,0.39
145281,0.37
145287,0.41
145288,0.29
145298,0.5
145303,0.26
145309,0.43
145333,0.31
145336,0.31
145339,0.43
145350,0.32
145353,0.32
145354,0.27
145358,0.42
145382,0.3
145383,0.32
145389,0.33
145390,0.47
145391,0.34
145392,0.44
145407,0.27
145410,0.35
145412,0.42
145415,0.39
145418,0.38
145419,0.35
145440,0.26
145451,0.43
145476,0.49
145481,0.42
145482,0.24
145484,0.4
145502,0.36
145512,0.42
145515,0.33
145521,0.36
145523,0.27
145554,0.32
145557,0.29
145560,0.47
145563,0.47
145569,0.36
145586,0.48
145601,0.36
145602,0.32
145615,0.37
145623,0.39
145638,0.31
145640,0.39
145645,0.39
145654,0.35
145664,0.41
145677,0.34
145679,0.31
145681,0.35
145698,0.38
145709,0.42
145713,0.34
145720,0.38
145780,0.39
145781,0.3
145798,0.38
145811,0.54
145819,0.37
145833,0.4
145834,0.32
145835,0.31
145844,0.45
145862,0.29
145869,0.41
145871,0.31
145872,0.34
145874,0.45
145888,0.38
145891,0.43
145907,0.37
145908,0.42
145919,0.35
145925,0.32
145940,0.46
145941,0.29
145943,0.35
145951,0.31
145954,0.31
145957,0.34
145962,0.32
145974,0.29
145976,0.34
145987,0.37
145988,0.37
145989,0.52
145990,0.37
145991,0.5
145993,0.39
146000,0.37
146001,0.23
146006,0.39
146011,0.31
146014,0.37
146020,0.31
146021,0.36
146022,0.45
146026,0.39
146028,0.44
146032,0.4
146033,0.3
146037,0.37
146059,0.27
146060,0.5
146063,0.4
146069,0.34
146086,0.38
146090,0.42
146092,0.34
146094,0.4
146097,0.39
146098,0.38
146106,0.34
146115,0.29
146121,0.41
146122,0.34
146140,0.43
146142,0.42
146146,0.36
146149,0.3
146153,0.3
146155,0.25
146156,0.32
146159,0.32
146172,0.37
146176,0.26
146184,0.42
146186,0.43
146191,0.37
146198,0.31
146199,0.32
146202,0.38
146206,0.36
146214,0.38
146221,0.31
146232,0.34
146239,0.33
146246,0.38
146247,0.27
146252,0.37
146255,0.43
146256,0.26
146262,0.42
146277,0.33
146292,0.29
146303,0.33
146305,0.27
146313,0.29
146317,0.46
146330,0.34
146344,0.4
146345,0.43
146347,0.46
146356,0.45
146369,0.38
146384,0.41
146385,0.42
146386,0.37
146388,0.39
146404,0.38
146409,0.37
146413,0.41
146421,0.35
146428,0.42
146451,0.4
146458,0.4
146466,0.26
146476,0.4
146485,0.27
146486,0.39
146487,0.35
146500,0.4
146502,0.31
146512,0.38
146514,0.27
146515,0.4
146516,0.39
146533,0.24
146535,0.38
146541,0.5
146557,0.45
146562,0.37
146565,0.29
146570,0.41
146571,0.34
146574,0.43
146587,0.51
146591,0.32
146597,0.36
146600,0.41
146614,0.44
146621,0.46
146623,0.46
146631,0.35
146644,0.28
146649,0.26
146651,0.26
146652,0.27
146663,0.28
146680,0.34
146683,0.33
146714,0.46
146724,0.38
146730,0.3
146732,0.43
146738,0.32
146752,0.42
146755,0.39
146756,0.36
146759,0.42
146760,0.36
146761,0.38
146765,0.41
146806,0.5
146809,0.4
146810,0.45
146811,0.39
146815,0.38
146820,0.37
146821,0.43
146824,0.34
146829,0.38
146842,0.34
146864,0.45
146891,0.31
146918,0.35
146955,0.33
146957,0.38
146972,0.51
146973,0.41
146979,0.42
146982,0.34
146984,0.27
146997,0.46
147001,0.36
147008,0.45
147014,0.34
147022,0.31
147038,0.39
147048,0.47
147060,0.32
147061,0.37
147077,0.47
147082,0.34
147083,0.4
147085,0.46
147086,0.29
147099,0.43
147127,0.29
147128,0.56
147133,0.33
147138,0.33
147139,0.36
147150,0.39
147155,0.35
147171,0.27
147172,0.33
147182,0.43
147195,0.34
147199,0.34
147216,0.43
147224,0.27
147225,0.37
147230,0.43
147240,0.38
147250,0.37
147253,0.37
147254,0.43
147264,0.38
147294,0.41
147308,0.34
147309,0.39
147315,0.56
147319,0.32
147329,0.35
147340,0.37
147345,0.44
147353,0.28
147354,0.39
147364,0.4
147366,0.36
147373,0.31
147382,0.3
147383,0.47
147390,0.42
147408,0.41
147411,0.37
147415,0.36
147416,0.39
147425,0.34
147427,0.37
147438,0.41
147439,0.22
147457,0.35
147459,0.34
147463,0.34
147469,0.35
147476,0.34
147483,0.25
147497,0.29
147502,0.44
147515,0.46
147523,0.39
147527,0.37
147541,0.3
147551,0.4
147552,0.51
147561,0.37
147571,0.43
147587,0.33
147657,0.38
147659,0.29
147670,0.44
147695,0.35
147696,0.3
147702,0.42
147710,0.41
147711,0.31
147712,0.3
147713,0.33
147720,0.3
147722,0.34
147742,0.28
147750,0.42
147761,0.46
147764,0.37
147770,0.34
147771,0.32
147774,0.39
147786,0.31
147787,0.5
147791,0.3
147792,0.36
147793,0.38
147794,0.38
147801,0.35
147824,0.39
147826,0.28
147840,0.34
147847,0.25
147862,0.46
147865,0.48
147882,0.38
147893,0.48
147925,0.34
147932,0.38
147942,0.25
147953,0.27
147955,0.5
147964,0.4
147966,0.46
147981,0.29
147982,0.5
147990,0.43
147998,0.37
148002,0.43
148013,0.33
148025,0.33
148026,0.36
148031,0.49
148035,0.41
148042,0.3
148047,0.3
148050,0.42
148063,0.43
148065,0.51
148069,0.46
148070,0.33
148075,0.38
148076,0.27
148087,0.37
148091,0.46
148102,0.26
148107,0.35
148108,0.47
148113,0.45
148131,0.47
148141,0.46
148149,0.37
148150,0.49
148163,0.3
148175,0.33
148185,0.37
148187,0.35
148198,0.41
148204,0.35
148205,0.32
148212,0.38
148216,0.47
148217,0.33
148223,0.4
148224,0.41
148235,0.38
148255,0.32
148276,0.43
148285,0.32
148289,0.28
148292,0.5
148294,0.31
148314,0.38
148319,0.19
148320,0.39
148322,0.48
148323,0.45
148325,0.43
148333,0.44
148339,0.38
148359,0.24
148361,0.5
148364,0.44
148380,0.34
148382,0.34
148386,0.35
148393,0.43
148394,0.45
148404,0.37
148419,0.37
148423,0.4
148437,0.3
148440,0.34
148448,0.31
148449,0.27
148450,0.37
148451,0.31
148458,0.4
148471,0.44
148475,0.34
148476,0.3
148497,0.3
148511,0.36
148512,0.47
148534,0.29
148545,0.33
148557,0.34
148564,0.28
148570,0.22
148586,0.27
148596,0.42
148600,0.37
148607,0.45
148609,0.4
148622,0.42
148623,0.32
148625,0.39
148626,0.29
148628,0.31
148632,0.38
148639,0.32
148643,0.33
148644,0.36
148680,0.22
148702,0.51
148716,0.44
148717,0.38
148726,0.49
148738,0.47
148746,0.38
148749,0.38
148750,0.54
148769,0.31
148791,0.39
148803,0.31
148804,0.36
148823,0.28
148831,0.36
148849,0.3
148850,0.4
148855,0.37
148893,0.29
148896,0.38
148899,0.28
148903,0.43
148910,0.33
148911,0.47
148912,0.56
148913,0.41
148933,0.45
148935,0.29
148937,0.3
148946,0.5
148955,0.32
148980,0.43
148996,0.38
149015,0.48
149025,0.42
149028,0.48
149029,0.41
149035,0.42
149050,0.41
149051,0.34
149052,0.48
149056,0.34
149062,0.42
149067,0.4
149076,0.35
149090,0.34
149106,0.42
149107,0.44
149118,0.35
149119,0.44
149130,0.48
149154,0.33
149157,0.38
149158,0.34
149160,0.46
149163,0.48
149164,0.43
149165,0.41
149166,0.39
149214,0.47
149231,0.35
149236,0.41
149237,0.35
149246,0.34
149247,0.36
149253,0.34
149254,0.3
149265,0.41
149266,0.38
149277,0.44
149283,0.41
149289,0.5
149310,0.35
149314,0.35
149318,0.39
149319,0.4
149320,0.35
149321,0.45
149333,0.31
149337,0.34
149338,0.36
149341,0.38
149342,0.33
149349,0.42
149351,0.35
149354,0.32
149360,0.23
149362,0.32
149366,0.45
149372,0.42
149376,0.37
149388,0.42
149393,0.39
149401,0.28
149405,0.45
149412,0.34
149415,0.38
149416,0.36
149430,0.35
149435,0.25
149436,0.29
149444,0.46
149456,0.44
149471,0.31
149480,0.25
149481,0.33
149490,0.44
149491,0.45
149503,0.24
149512,0.4
149524,0.32
149525,0.32
149532,0.43
149533,0.44
149536,0.45
149540,0.29
149548,0.33
149563,0.3
149568,0.35
149569,0.45
149570,0.42
149582,0.39
149584,0.29
149587,0.43
149592,0.46
149596,0.42
149599,0.31
149612,0.31
149643,0.42
149648,0.39
149665,0.33
149666,0.45
149671,0.37
149675,0.32
149676,0.38
149677,0.33
149680,0.39
149711,0.36
149723,0.35
149726,0.41
149727,0.29
149730,0.32
149733,0.41
149734,0.47
149736,0.42
149750,0.31
149752,0.48
149767,0.41
149791,0.37
149793,0.3
149810,0.37
149850,0.37
149857,0.35
149858,0.26
149860,0.38
149882,0.26
149889,0.23
149890,0.41
149918,0.34
149919,0.37
149927,0.42
149928,0.41
149940,0.39
149944,0.44
149947,0.42
149951,0.52
149956,0.44
149958,0.46
149969,0.22
149988,0.37
149996,0.46
150007,0.37
150018,0.37
150025,0.44
150054,0.43
150064,0.49
150070,0.42
150074,0.28
150078,0.4
150084,0.29
150106,0.33
150111,0.47
150115,0.17
150117,0.45
150120,0.35
150127,0.46
150128,0.4
150130,0.41
150132,0.4
150135,0.29
150145,0.43
150148,0.27
150153,0.38
150154,0.37
150173,0.18
150174,0.38
150176,0.36
150177,0.31
150178,0.5
150179,0.36
150187,0.32
150207,0.46
150223,0.39
150224,0.25
150229,0.35
150233,0.29
150245,0.36
150252,0.34
150257,0.34
150258,0.39
150267,0.31
150268,0.39
150272,0.56
150282,0.3
150289,0.44
150299,0.36
150307,0.39
150310,0.25
150311,0.44
150312,0.28
150313,0.38
150324,0.54
150335,0.33
150343,0.36
150354,0.39
150363,0.34
150365,0.36
150377,0.35
150381,0.54
150382,0.37
150414,0.45
150418,0.34
150431,0.32
150449,0.35
150450,0.49
150473,0.29
150475,0.35
150476,0.4
150478,0.38
150488,0.53
150499,0.35
150501,0.49
150503,0.37
150518,0.4
150529,0.21
150531,0.32
150532,0.4
150535,0.31
150543,0.39
150545,0.41
150548,0.32
150552,0.33
150558,0.35
150574,0.53
150576,0.46
150577,0.35
150594,0.29
150601,0.38
150604,0.25
150618,0.34
150626,0.4
150627,0.44
150635,0.42
150648,0.31
150649,0.49
150650,0.34
150651,0.37
150652,0.28
150657,0.38
150659,0.37
150666,0.35
150667,0.35
150680,0.2
150698,0.43
150700,0.59
150713,0.31
150715,0.36
150718,0.26
150724,0.44
150731,0.41
150734,0.43
150738,0.25
150744,0.32
150745,0.39
150746,0.42
150749,0.27
150750,0.37
150753,0.45
150759,0.42
150762,0.47
150764,0.31
150782,0.42
150784,0.31
150785,0.34
150786,0.29
150789,0.5
150802,0.31
150809,0.24
150810,0.39
150817,0.41
150820,0.38
150822,0.33
150845,0.35
150846,0.33
150854,0.45
150858,0.4
150866,0.44
150869,0.44
150874,0.42
150887,0.29
150889,0.32
150892,0.4
150896,0.33
150901,0.5
150914,0.44
150918,0.39
150919,0.21
150929,0.31
150935,0.38
150941,0.3
150949,0.3
150950,0.36
150951,0.22
150952,0.42
150980,0.4
150981,0.32
150986,0.49
150987,0.38
151004,0.28
151005,0.42
151010,0.26
151012,0.36
151016,0.38
151021,0.52
151022,0.37
151023,0.4
151024,0.36
151035,0.43
151036,0.31
151039,0.3
151041,0.41
151043,0.41
151052,0.44
151058,0.45
151065,0.39
151066,0.39
151067,0.49
151069,0.36
151070,0.33
151080,0.33
151090,0.34
151092,0.48
151100,0.36
151108,0.37
151113,0.4
151119,0.37
151131,0.3
151145,0.46
151147,0.44
151148,0.35
151149,0.48
151153,0.35
151158,0.24
151167,0.34
151169,0.31
151185,0.33
151186,0.43
151187,0.51
151203,0.33
151206,0.33
151213,0.45
151237,0.41
151254,0.31
151255,0.38
151264,0.51
151266,0.48
151267,0.34
151270,0.33
151286,0.4
151288,0.33
151289,0.44
151290,0.42
151303,0.32
151304,0.41
151308,0.34
151315,0.33
151324,0.4
151329,0.29
151335,0.33
151343,0.31
151347,0.38
151348,0.47
151357,0.44
151366,0.4
151372,0.36
151374,0.35
151394,0.36
151395,0.43
151403,0.36
151410,0.31
151412,0.4
151419,0.34
151443,0.33
151464,0.23
151466,0.41
151467,0.34
151476,0.4
151480,0.27
151481,0.43
151486,0.41
151487,0.39
151490,0.4
151498,0.38
151500,0.29
151504,0.39
151516,0.31
151519,0.35
151528,0.37
151529,0.37
151539,0.38
151540,0.37
151556,0.43
151558,0.26
151559,0.52
151581,0.28
151586,0.42
151589,0.41
151603,0.36
151604,0.34
151610,0.42
151637,0.39
151652,0.29
151654,0.27
151667,0.36
151668,0.54
151669,0.29
151678,0.28
151697,0.37
151706,0.35
151729,0.29
151730,0.38
151737,0.27
151744,0.4
151756,0.34
151785,0.31
151800,0.29
151801,0.3
151821,0.37
151822,0.43
151834,0.33
151845,0.34
151846,0.44
151847,0.31
151848,0.34
151859,0.29
151872,0.46
151875,0.45
151883,0.42
151888,0.34
151895,0.44
151896,0.41
151900,0.22
151913,0.35
151920,0.34
151928,0.27
151933,0.46
151934,0.36
151948,0.44
151951,0.24
151963,0.33
151964,0.32
151965,0.35
151966,0.44
151974,0.4
151975,0.43
151978,0.34
151982,0.45
151993,0.35
152002,0.25
152005,0.5
152017,0.33
152020,0.41
152039,0.35
152047,0.4
152064,0.4
152071,0.31
152076,0.41
152088,0.35
152091,0.31
152093,0.36
152100,0.43
152107,0.38
152115,0.3
152119,0.35
152123,0.33
152129,0.3
152140,0.43
152141,0.37
152142,0.38
152148,0.48
152170,0.25
152171,0.29
152176,0.3
152186,0.33
152192,0.37
152204,0.33
152215,0.41
152220,0.48
152230,0.33
152256,0.45
152265,0.41
152266,0.39
152268,0.31
152272,0.4
152286,0.26
152299,0.47
152305,0.38
152324,0.41
152329,0.3
152355,0.47
152356,0.27
152365,0.44
152369,0.49
152373,0.22
152374,0.5
152383,0.52
152395,0.39
152403,0.48
152404,0.43
152406,0.26
152425,0.34
152437,0.41
152438,0.39
152442,0.4
152460,0.42
152461,0.3
152462,0.35
152472,0.39
152473,0.4
152477,0.29
152506,0.46
152522,0.26
152530,0.21
152535,0.32
152543,0.3
152548,0.46
152556,0.31
152562,0.39
152563,0.38
152565,0.44
152591,0.35
152593,0.42
152612,0.45
152619,0.44
152627,0.33
152628,0.37
152632,0.46
152638,0.3
152646,0.49
152662,0.49
152679,0.34
152680,0.24
152699,0.5
152703,0.41
152717,0.38
152720,0.34
152721,0.45
152735,0.37
152736,0.33
152739,0.42
152755,0.23
152769,0.28
152785,0.37
152788,0.36
152791,0.35
152808,0.45
152815,0.3
152816,0.44
152817,0.3
152818,0.4
152819,0.52
152820,0.36
152823,0.28
152831,0.38
152832,0.5
152833,0.32
152835,0.28
152838,0.44
152846,0.33
152862,0.41
152864,0.33
152865,0.35
152871,0.31
152874,0.36
152875,0.31
152876,0.42
152877,0.48
152881,0.46
152892,0.34
152908,0.48
152909,0.46
152915,0.37
152916,0.4
152923,0.4
152932,0.3
152934,0.27
152936,0.46
152948,0.41
152951,0.32
152956,0.33
152963,0.36
152964,0.42
152978,0.38
152980,0.38
152986,0.45
153001,0.47
153002,0.39
153007,0.37
153009,0.41
153017,0.41
153018,0.41
153022,0.39
153027,0.54
153032,0.46
153033,0.38
153034,0.24
153037,0.41
153051,0.4
153052,0.3
153057,0.36
153067,0.37
153084,0.41
153088,0.43
153089,0.35
153093,0.37
153094,0.34
153095,0.48
153105,0.37
153108,0.44
153110,0.32
153119,0.41
153135,0.3
153139,0.33
153146,0.5
153154,0.33
153185,0.3
153195,0.39
153196,0.35
153198,0.35
153202,0.29
153203,0.3
153209,0.27
153223,0.37
153224,0.41
153227,0.41
153230,0.38
153233,0.34
153234,0.29
153235,0.4
153243,0.39
153263,0.42
153269,0.25
153272,0.28
153276,0.38
153279,0.44
153291,0.33
153311,0.38
153328,0.31
153330,0.42
153341,0.39
153345,0.41
153393,0.31
153394,0.44
153395,0.45
153420,0.52
153428,0.47
153432,0.41
153449,0.38
153458,0.35
153459,0.4
153472,0.36
153475,0.34
153479,0.37
153480,0.45
153490,0.25
153491,0.28
153501,0.38
153502,0.43
153507,0.43
153513,0.47
153514,0.34
153519,0.52
153520,0.28
153556,0.29
153577,0.4
153582,0.53
153594,0.38
153595,0.36
153598,0.36
153601,0.35
153625,0.24
153641,0.34
153654,0.29
153676,0.41
153681,0.32
153704,0.38
153706,0.33
153710,0.51
153720,0.37
153734,0.36
153738,0.35
153743,0.43
153748,0.37
153756,0.46
153757,0.4
153759,0.3
153764,0.54
153782,0.31
153796,0.46
153802,0.45
153809,0.38
153810,0.31
153817,0.37
153821,0.32
153823,0.29
153830,0.43
153834,0.34
153839,0.41
153842,0.37
153847,0.57
153855,0.37
153873,0.24
153875,0.33
153882,0.43
153884,0.36
153885,0.29
153886,0.39
153890,0.32
153892,0.45
153897,0.37
153898,0.38
153901,0.39
153924,0.38
153928,0.35
153929,0.43
153949,0.37
153979,0.38
153980,0.25
153981,0.28
154010,0.44
154015,0.33
154039,0.42
154043,0.33
154044,0.37
154046,0.35
154047,0.31
154058,0.24
154060,0.32
154065,0.34
154083,0.41
154100,0.39
154108,0.38
154120,0.45
154121,0.47
154122,0.26
154128,0.3
154137,0.3
154143,0.38
154151,0.37
154158,0.27
154176,0.36
154184,0.29
154191,0.35
154215,0.46
154216,0.32
154220,0.26
154222,0.41
154227,0.4
154241,0.19
154243,0.36
154244,0.51
154254,0.33
154264,0.32
154265,0.43
154268,0.33
154269,0.35
154299,0.26
154307,0.47
154315,0.39
154325,0.39
154327,0.34
154332,0.51
154346,0.3
154347,0.27
154353,0.43
154369,0.26
154376,0.34
154377,0.32
154379,0.39
154389,0.38
154402,0.43
154403,0.21
154416,0.31
154428,0.39
154430,0.25
154442,0.46
154447,0.31
154468,0.42
154470,0.35
154473,0.41
154480,0.38
154486,0.41
154500,0.36
154507,0.38
154529,0.3
154549,0.3
154557,0.31
154571,0.39
154578,0.35
154580,0.37
154591,0.39
154611,0.45
154623,0.3
154650,0.4
154655,0.4
154659,0.37
154680,0.39
154681,0.34
154690,0.41
154711,0.42
154712,0.23
154722,0.39
154731,0.46
154747,0.38
154749,0.43
154750,0.34
154760,0.32
154763,0.21
154786,0.42
154788,0.37
154792,0.38
154807,0.38
154812,0.35
154818,0.45
154819,0.41
154824,0.46
154839,0.48
154840,0.42
154843,0.28
154847,0.49
154849,0.39
154850,0.37
154851,0.38
154853,0.34
154858,0.37
154868,0.49
154871,0.23
154877,0.24
154916,0.3
154920,0.37
154922,0.57
154924,0.31
154933,0.42
154942,0.57
154955,0.36
154957,0.38
154966,0.39
154971,0.36
154972,0.38
154973,0.4
154974,0.22
154979,0.39
154982,0.35
154990,0.47
154991,0.34
154994,0.36
154995,0.37
155009,0.26
155014,0.31
155017,0.4
155018,0.39
155019,0.38
155020,0.25
155027,0.32
155034,0.37
155047,0.42
155049,0.33
155052,0.45
155053,0.38
155059,0.35
155060,0.41
155069,0.38
155077,0.37
155078,0.28
155086,0.37
155088,0.38
155094,0.32
155099,0.4
155100,0.4
155116,0.36
155117,0.35
155119,0.36
155120,0.31
155133,0.43
155135,0.4
155141,0.5
155144,0.29
155145,0.33
155174,0.28
155194,0.4
155196,0.24
155204,0.39
155232,0.42
155240,0.38
155246,0.43
155254,0.4
155267,0.34
155273,0.39
155274,0.38
155283,0.38
155296,0.45
155312,0.31
155318,0.27
155322,0.34
155323,0.36
155329,0.37
155342,0.42
155346,0.48
155366,0.34
155369,0.39
155372,0.41
155378,0.31
155382,0.4
155390,0.32
155401,0.35
155428,0.43
155443,0.29
155445,0.3
155450,0.34
155452,0.29
155453,0.35
155480,0.34
155482,0.34
155484,0.39
155485,0.43
155496,0.44
155497,0.32
155531,0.31
155541,0.23
155547,0.38
155550,0.39
155551,0.42
155565,0.37
155567,0.39
155569,0.4
155573,0.37
155575,0.25
155581,0.27
155591,0.39
155593,0.44
155594,0.35
155610,0.46
155623,0.3
155624,0.35
155629,0.3
155638,0.36
155650,0.39
155652,0.27
155687,0.48
155697,0.38
155715,0.39
155718,0.36
155719,0.3
155723,0.45
155730,0.34
155731,0.43
155737,0.39
155738,0.34
155740,0.42
155742,0.33
155755,0.27
155766,0.48
155768,0.32
155771,0.41
155803,0.37
155808,0.44
155809,0.4
155812,0.31
155820,0.35
155832,0.45
155841,0.42
155847,0.38
155848,0.39
155855,0.37
155886,0.44
155893,0.26
155905,0.3
155910,0.49
155912,0.31
155919,0.4
155921,0.22
155937,0.41
155939,0.44
155950,0.26
155987,0.43
155988,0.37
156005,0.47
156006,0.38
156010,0.3
156018,0.38
156021,0.45
156026,0.38
156030,0.33
156033,0.3
156038,0.35
156041,0.44
156049,0.34
156050,0.38
156068,0.41
156069,0.45
156087,0.29
156088,0.44
156095,0.48
156104,0.44
156107,0.24
156108,0.36
156111,0.5
156119,0.33
156123,0.38
156140,0.43
156149,0.27
156161,0.27
156180,0.53
156186,0.47
156189,0.43
156194,0.39
156200,0.29
156213,0.48
156214,0.37
156228,0.38
156234,0.31
156236,0.28
156243,0.33
156256,0.33
156268,0.43
156269,0.29
156270,0.35
156274,0.33
156290,0.31
156291,0.26
156292,0.38
156298,0.37
156301,0.37
156302,0.31
156309,0.51
156355,0.29
156365,0.34
156367,0.49
156372,0.25
156376,0.39
156377,0.42
156389,0.39
156400,0.41
156404,0.41
156405,0.29
156426,0.33
156427,0.43
156429,0.42
156430,0.38
156431,0.37
156432,0.38
156449,0.36
156463,0.38
156464,0.34
156478,0.32
156492,0.51
156508,0.4
156509,0.39
156517,0.49
156526,0.41
156527,0.33
156538,0.47
156542,0.28
156543,0.49
156555,0.41
156556,0.37
156561,0.31
156563,0.32
156564,0.39
156567,0.39
156570,0.28
156581,0.47
156594,0.44
156597,0.35
156600,0.43
156601,0.25
156627,0.39
156629,0.35
156642,0.27
156644,0.34
156663,0.23
156674,0.35
156688,0.34
156696,0.35
156707,0.23
156723,0.33
156728,0.41
156731,0.26
156732,0.35
156733,0.42
156768,0.41
156773,0.28
156782,0.42
156815,0.26
156837,0.37
156854,0.36
156861,0.39
156862,0.38
156878,0.37
156903,0.43
156910,0.37
156925,0.28
156933,0.4
156952,0.3
156953,0.35
156963,0.41
156965,0.45
156989,0.38
156994,0.42
156996,0.34
157005,0.41
157011,0.34
157046,0.46
157058,0.39
157061,0.44
157065,0.38
157066,0.42
