SK_ID_CURR,TARGET
137101,0.26
137119,0.29
137142,0.24
137149,0.22
137166,0.13
137167,0.09
137192,0.2
137193,0.14
137194,0.24
137204,0.23
137214,0.11
137222,0.34
137223,0.23
137234,0.11
137254,0.09
137269,0.13
137284,0.24
137285,0.26
137286,0.27
137287,0.25
137300,0.24
137305,0.13
137313,0.2
137344,0.31
137346,0.34
137354,0.2
137356,0.25
137357,0.16
137364,0.23
137368,0.13
137380,0.24
137383,0.1
137395,0.18
137432,0.17
137433,0.21
137435,0.21
137444,0.08
137453,0.18
137454,0.17
137455,0.16
137456,0.23
137457,0.2
137465,0.09
137476,0.16
137515,0.18
137544,0.17
137549,0.15
137560,0.21
137577,0.28
137590,0.16
137591,0.13
137592,0.26
137595,0.21
137614,0.17
137624,0.21
137640,0.1
137651,0.18
137657,0.1
137658,0.3
137672,0.2
137673,0.12
137687,0.34
137688,0.22
137689,0.14
137700,0.33
137711,0.21
137715,0.18
137718,0.21
137721,0.2
137722,0.24
137726,0.21
137739,0.26
137741,0.11
137743,0.2
137747,0.13
137761,0.16
137796,0.08
137807,0.21
137809,0.16
137824,0.15
137827,0.17
137846,0.22
137862,0.09
137865,0.07
137868,0.19
137875,0.12
137878,0.08
137883,0.26
137888,0.26
137913,0.2
137915,0.2
137934,0.18
137936,0.25
137937,0.14
137942,0.19
137944,0.2
137947,0.1
137960,0.21
137977,0.16
138006,0.09
138007,0.15
138008,0.14
138019,0.24
138021,0.22
138022,0.17
138025,0.19
138044,0.21
138046,0.16
138050,0.17
138068,0.24
138084,0.21
138085,0.21
138086,0.1
138087,0.18
138089,0.21
138100,0.13
138105,0.09
138107,0.2
138127,0.14
138128,0.18
138129,0.14
138131,0.09
138132,0.14
138150,0.08
138156,0.11
138169,0.22
138174,0.1
138177,0.19
138187,0.18
138189,0.21
138193,0.14
138203,0.21
138209,0.19
138237,0.26
138243,0.14
138273,0.11
138274,0.25
138275,0.17
138277,0.15
138285,0.15
138289,0.24
138308,0.12
138313,0.17
138317,0.17
138326,0.16
138327,0.23
138338,0.09
138367,0.14
138377,0.24
138416,0.21
138417,0.13
138419,0.17
138425,0.18
138430,0.18
138454,0.1
138465,0.18
138470,0.28
138480,0.12
138481,0.29
138486,0.27
138492,0.19
138496,0.2
138519,0.27
138520,0.18
138522,0.29
138545,0.17
138556,0.22
138560,0.1
138564,0.12
138573,0.22
138581,0.28
138585,0.14
138591,0.15
138598,0.11
138600,0.17
138602,0.14
138613,0.28
138639,0.2
138651,0.13
138652,0.16
138661,0.26
138674,0.12
138678,0.37
138679,0.15
138686,0.09
138695,0.12
138711,0.13
138728,0.25
138731,0.11
138744,0.21
138752,0.28
138754,0.3
138756,0.22
138770,0.15
138771,0.24
138807,0.08
138818,0.19
138819,0.22
138820,0.13
138831,0.15
138843,0.15
138871,0.15
138873,0.11
138876,0.2
138880,0.32
138881,0.17
138882,0.12
138890,0.18
138892,0.2
138893,0.17
138917,0.13
138921,0.16
138922,0.27
138924,0.15
138926,0.17
138932,0.26
138946,0.17
138959,0.21
138961,0.19
138964,0.15
138968,0.24
138969,0.21
138980,0.18
138992,0.23
139002,0.36
139010,0.19
139011,0.09
139017,0.26
139030,0.16
139032,0.24
139034,0.29
139039,0.14
139049,0.25
139053,0.21
139058,0.17
139062,0.21
139067,0.33
139069,0.29
139070,0.38
139075,0.1
139082,0.17
139092,0.22
139098,0.16
139108,0.3
139127,0.24
139130,0.21
139145,0.09
139164,0.16
139174,0.12
139175,0.19
139178,0.18
139180,0.1
139181,0.34
139186,0.17
139189,0.17
139190,0.12
139191,0.11
139198,0.15
139201,0.17
139204,0.22
139208,0.14
139211,0.19
139215,0.18
139225,0.25
139226,0.06
139231,0.16
139246,0.2
139252,0.16
139256,0.08
139258,0.23
139268,0.11
139272,0.18
139283,0.17
139286,0.1
139289,0.14
139290,0.2
139291,0.14
139293,0.11
139303,0.15
139304,0.18
139307,0.31
139319,0.12
139321,0.15
139326,0.13
139327,0.16
139355,0.26
139363,0.1
139375,0.19
139397,0.24
139412,0.18
139413,0.14
139415,0.13
139416,0.15
139449,0.21
139461,0.25
139462,0.22
139463,0.26
139486,0.14
139493,0.13
139515,0.24
139516,0.29
139522,0.19
139532,0.15
139542,0.18
139545,0.22
139552,0.34
139553,0.17
139555,0.13
139559,0.13
139560,0.19
139564,0.12
139565,0.17
139567,0.14
139568,0.09
139572,0.2
139573,0.17
139592,0.14
139595,0.32
139597,0.21
139598,0.22
139607,0.28
139609,0.16
139628,0.16
139653,0.23
139656,0.4
139661,0.16
139673,0.12
139674,0.07
139683,0.03
139714,0.29
139724,0.13
139737,0.25
139749,0.2
139755,0.14
139756,0.2
139757,0.13
139763,0.25
139769,0.32
139774,0.34
139775,0.16
139777,0.14
139780,0.24
139788,0.2
139794,0.19
139831,0.25
139832,0.13
139834,0.17
139839,0.13
139843,0.25
139844,0.15
139858,0.26
139861,0.28
139864,0.35
139865,0.16
139874,0.16
139876,0.17
139895,0.16
139903,0.27
139917,0.24
139930,0.16
139934,0.13
139935,0.1
139946,0.23
139958,0.14
139977,0.14
139981,0.18
139989,0.09
139992,0.21
139995,0.1
139996,0.19
139997,0.13
140005,0.1
140010,0.26
140018,0.19
140026,0.17
140027,0.15
140031,0.16
140037,0.06
140039,0.08
140040,0.22
140042,0.11
140049,0.36
140084,0.18
140087,0.11
140096,0.12
140101,0.35
140114,0.17
140117,0.08
140129,0.32
140131,0.44
140132,0.18
140136,0.28
140144,0.17
140151,0.23
140172,0.15
140174,0.14
140190,0.14
140196,0.17
140200,0.16
140204,0.23
140223,0.27
140232,0.13
140234,0.12
140237,0.22
140245,0.18
140247,0.21
140248,0.21
140298,0.12
140305,0.33
140311,0.12
140312,0.31
140318,0.18
140325,0.21
140327,0.43
140334,0.23
140337,0.16
140338,0.12
140343,0.12
140376,0.15
140378,0.26
140381,0.15
140382,0.26
140384,0.2
140386,0.11
140390,0.2
140402,0.07
140406,0.08
140425,0.12
140426,0.15
140434,0.09
140435,0.13
140436,0.3
140451,0.23
140452,0.16
140454,0.13
140455,0.21
140483,0.21
140504,0.16
140512,0.26
140518,0.15
140534,0.15
140545,0.13
140546,0.24
140560,0.1
140563,0.1
140564,0.22
140569,0.1
140577,0.21
140638,0.17
140655,0.16
140664,0.22
140669,0.17
140672,0.29
140682,0.14
140693,0.24
140700,0.09
140701,0.09
140704,0.17
140705,0.09
140719,0.07
140749,0.32
140750,0.12
140751,0.23
140752,0.13
140762,0.25
140772,0.26
140778,0.23
140779,0.15
140780,0.1
140802,0.19
140804,0.25
140807,0.27
140813,0.16
140827,0.19
140840,0.17
140845,0.26
140847,0.22
140861,0.12
140862,0.2
140872,0.1
140879,0.16
140880,0.34
140886,0.2
140924,0.13
140938,0.2
140944,0.17
140945,0.3
140961,0.2
140963,0.17
140967,0.21
140982,0.15
140990,0.16
140993,0.18
140996,0.28
141004,0.12
141025,0.48
141030,0.16
141031,0.1
141032,0.18
141067,0.18
141072,0.2
141081,0.17
141084,0.18
141085,0.18
141089,0.12
141090,0.2
141093,0.12
141095,0.18
141110,0.19
141114,0.12
141119,0.34
141147,0.21
141150,0.18
141159,0.21
141160,0.24
141167,0.13
141206,0.13
141213,0.16
141215,0.35
141222,0.14
141255,0.21
141283,0.17
141298,0.33
141306,0.07
141310,0.35
141320,0.24
141323,0.24
141329,0.2
141333,0.15
141339,0.08
141340,0.22
141344,0.18
141345,0.05
141347,0.23
141350,0.12
141356,0.11
141358,0.14
141365,0.17
141368,0.1
141369,0.1
141376,0.29
141377,0.11
141385,0.09
141387,0.13
141388,0.27
141389,0.3
141390,0.22
141409,0.19
141410,0.16
141411,0.22
141414,0.17
141422,0.18
141426,0.33
141457,0.11
141470,0.19
141480,0.18
141481,0.13
141492,0.11
141493,0.15
141496,0.18
141497,0.13
141502,0.17
141503,0.19
141504,0.32
141507,0.14
141515,0.12
141524,0.26
141528,0.12
141540,0.12
141542,0.19
141551,0.28
141573,0.2
141580,0.1
141588,0.23
141596,0.22
141597,0.11
141602,0.22
141608,0.19
141611,0.08
141612,0.27
141618,0.2
141628,0.16
141632,0.28
141634,0.23
141637,0.17
141638,0.3
141639,0.15
141640,0.24
141644,0.27
141654,0.22
141656,0.11
141668,0.21
141717,0.23
141718,0.16
141723,0.28
141743,0.21
141744,0.15
141750,0.2
141753,0.09
141762,0.34
141809,0.14
141815,0.05
141826,0.11
141832,0.19
141840,0.07
141869,0.12
141870,0.12
141887,0.18
141915,0.12
141925,0.12
141945,0.28
141949,0.13
141958,0.17
141959,0.12
141963,0.23
141989,0.16
141995,0.15
141997,0.16
142005,0.19
142008,0.15
142012,0.14
142014,0.14
142025,0.19
142036,0.12
142037,0.13
142038,0.1
142039,0.17
142064,0.23
142065,0.25
142070,0.17
142074,0.25
142079,0.2
142084,0.3
142087,0.12
142102,0.14
142106,0.14
142115,0.21
142120,0.16
142132,0.14
142139,0.22
142142,0.18
142153,0.21
142160,0.24
142162,0.17
142163,0.16
142167,0.07
142168,0.19
142177,0.22
142180,0.19
142183,0.13
142186,0.23
142189,0.23
142195,0.07
142198,0.2
142210,0.15
142215,0.28
142222,0.09
142223,0.22
142224,0.16
142236,0.12
142237,0.14
142239,0.11
142242,0.12
142243,0.21
142244,0.11
142255,0.06
142273,0.17
142289,0.24
142294,0.16
142303,0.22
142305,0.15
142339,0.29
142359,0.3
142361,0.18
142364,0.22
142378,0.35
142380,0.16
142383,0.29
142387,0.21
142393,0.29
142396,0.36
142407,0.3
142409,0.23
142427,0.09
142429,0.44
142430,0.12
142431,0.11
142433,0.15
142439,0.19
142440,0.13
142446,0.17
142459,0.18
142478,0.09
142481,0.12
142491,0.2
142495,0.15
142497,0.13
142510,0.16
142513,0.23
142521,0.2
142529,0.22
142537,0.1
142542,0.31
142558,0.15
142574,0.22
142575,0.1
142579,0.18
142587,0.14
142590,0.37
142610,0.07
142614,0.15
142621,0.13
142641,0.15
142650,0.21
142653,0.15
142667,0.22
142671,0.32
142676,0.27
142680,0.19
142684,0.16
142685,0.19
142686,0.14
142689,0.16
142691,0.28
142704,0.23
142707,0.15
142724,0.07
142727,0.23
142728,0.04
142741,0.11
142747,0.18
142748,0.14
142752,0.14
142755,0.15
142756,0.22
142759,0.08
142762,0.15
142771,0.2
142778,0.24
142783,0.23
142789,0.22
142790,0.17
142791,0.25
142793,0.21
142795,0.18
142803,0.22
142819,0.08
142822,0.13
142825,0.3
142833,0.07
142871,0.1
142872,0.12
142883,0.21
142905,0.12
142906,0.2
142917,0.14
142921,0.19
142927,0.17
142932,0.13
142940,0.23
142962,0.09
142969,0.25
142976,0.1
142977,0.21
142982,0.17
142988,0.17
142990,0.27
142992,0.13
143012,0.15
143013,0.17
143016,0.2
143017,0.24
143033,0.17
143058,0.15
143059,0.17
143060,0.12
143065,0.18
143076,0.13
143081,0.28
143088,0.16
143089,0.17
143090,0.11
143094,0.13
143100,0.17
143115,0.17
143132,0.12
143135,0.19
143136,0.12
143149,0.22
143151,0.17
143152,0.16
143153,0.18
143162,0.21
143166,0.16
143167,0.21
143187,0.17
143188,0.11
143190,0.19
143191,0.23
143195,0.32
143207,0.2
143209,0.19
143227,0.14
143231,0.11
143232,0.15
143244,0.12
143263,0.2
143268,0.32
143275,0.17
143278,0.29
143302,0.18
143320,0.09
143328,0.32
143336,0.19
143339,0.18
143340,0.24
143353,0.14
143360,0.16
143361,0.27
143385,0.4
143388,0.18
143389,0.17
143390,0.14
143393,0.3
143396,0.21
143419,0.23
143421,0.08
143422,0.15
143431,0.12
143433,0.15
143440,0.27
143442,0.1
143463,0.1
143466,0.12
143475,0.26
143500,0.24
143510,0.2
143528,0.13
143532,0.12
143535,0.14
143538,0.11
143548,0.17
143550,0.2
143555,0.08
143576,0.37
143593,0.1
143595,0.22
143596,0.09
143597,0.13
143599,0.21
143601,0.13
143602,0.21
143605,0.12
143609,0.29
143611,0.27
143613,0.24
143618,0.24
143652,0.15
143667,0.21
143679,0.2
143680,0.14
143692,0.3
143703,0.13
143712,0.22
143714,0.21
143715,0.19
143729,0.31
143732,0.13
143738,0.18
143740,0.24
143743,0.14
143772,0.14
143773,0.13
143792,0.12
143802,0.07
143808,0.13
143819,0.14
143820,0.21
143825,0.15
143828,0.16
143831,0.2
143834,0.2
143835,0.14
143843,0.06
143860,0.06
143874,0.25
143889,0.29
143903,0.25
143921,0.19
143936,0.08
143944,0.21
143947,0.21
143948,0.11
143957,0.3
143964,0.25
143965,0.1
143971,0.22
143976,0.26
143977,0.3
143983,0.23
143991,0.27
144015,0.05
144032,0.15
144057,0.12
144065,0.12
144087,0.16
144090,0.14
144091,0.29
144092,0.2
144139,0.2
144150,0.23
144151,0.11
144153,0.22
144154,0.32
144159,0.33
144168,0.22
144169,0.18
144178,0.21
144179,0.15
144183,0.14
144186,0.26
144190,0.22
144191,0.14
144199,0.22
144226,0.21
144227,0.09
144229,0.24
144237,0.18
144247,0.07
144249,0.2
144259,0.17
144260,0.09
144282,0.22
144295,0.27
144304,0.14
144314,0.17
144318,0.33
144324,0.23
144325,0.08
144333,0.15
144334,0.14
144336,0.14
144350,0.16
144354,0.15
144357,0.2
144359,0.1
144365,0.24
144385,0.17
144386,0.1
144387,0.31
144390,0.22
144393,0.17
144398,0.18
144402,0.14
144416,0.16
144422,0.24
144446,0.27
144451,0.07
144461,0.08
144464,0.1
144483,0.16
144498,0.32
144499,0.14
144534,0.12
144549,0.15
144563,0.09
144570,0.33
144579,0.11
144580,0.11
144581,0.11
144582,0.12
144587,0.11
144588,0.18
144589,0.12
144590,0.19
144598,0.19
144601,0.19
144610,0.15
144611,0.19
144612,0.12
144613,0.12
144617,0.22
144635,0.25
144640,0.29
144644,0.14
144645,0.11
144654,0.12
144656,0.21
144657,0.2
144658,0.17
144659,0.13
144665,0.16
144667,0.17
144675,0.17
144677,0.24
144678,0.15
144690,0.22
144701,0.31
144702,0.32
144716,0.14
144721,0.11
144722,0.24
144729,0.13
144744,0.12
144753,0.11
144761,0.06
144764,0.31
144767,0.13
144780,0.21
144781,0.2
144784,0.14
144806,0.14
144810,0.31
144811,0.2
144824,0.2
144828,0.24
144829,0.13
144835,0.21
144849,0.19
144850,0.11
144870,0.09
144881,0.18
144891,0.1
144898,0.27
144904,0.16
144906,0.15
144909,0.22
144910,0.12
144912,0.27
144963,0.17
144965,0.26
144966,0.18
144979,0.12
144990,0.24
144991,0.14
144992,0.26
144999,0.15
145006,0.09
145007,0.23
145008,0.12
145009,0.15
145011,0.15
145014,0.26
145025,0.12
145036,0.07
145041,0.1
145058,0.26
145071,0.2
145106,0.13
145110,0.14
145142,0.26
145146,0.28
145147,0.09
145148,0.17
145149,0.07
145154,0.2
145157,0.27
145158,0.11
145167,0.13
145172,0.15
145174,0.14
145192,0.1
145195,0.15
145196,0.27
145199,0.15
145209,0.35
145242,0.12
145248,0.13
145249,0.16
145250,0.11
145281,0.19
145287,0.21
145288,0.26
145298,0.14
145303,0.07
145309,0.17
145333,0.12
145336,0.12
145339,0.13
145350,0.15
145353,0.17
145354,0.13
145358,0.12
145382,0.28
145383,0.36
145389,0.13
145390,0.22
145391,0.18
145392,0.3
145407,0.13
145410,0.18
145412,0.18
145415,0.19
145418,0.09
145419,0.2
145440,0.1
145451,0.22
145476,0.2
145481,0.14
145482,0.15
145484,0.13
145502,0.15
145512,0.23
145515,0.09
145521,0.11
145523,0.14
145554,0.15
145557,0.16
145560,0.25
145563,0.24
145569,0.15
145586,0.32
145601,0.14
145602,0.14
145615,0.13
145623,0.16
145638,0.08
145640,0.14
145645,0.15
145654,0.2
145664,0.2
145677,0.12
145679,0.12
145681,0.19
145698,0.1
145709,0.12
145713,0.14
145720,0.2
145780,0.09
145781,0.16
145798,0.17
145811,0.23
145819,0.19
145833,0.19
145834,0.24
145835,0.11
145844,0.15
145862,0.19
145869,0.21
145871,0.07
145872,0.04
145874,0.34
145888,0.11
145891,0.22
145907,0.16
145908,0.33
145919,0.21
145925,0.12
145940,0.17
145941,0.14
145943,0.18
145951,0.18
145954,0.11
145957,0.13
145962,0.23
145974,0.19
145976,0.2
145987,0.17
145988,0.38
145989,0.14
145990,0.16
145991,0.32
145993,0.16
146000,0.29
146001,0.16
146006,0.13
146011,0.1
146014,0.2
146020,0.14
146021,0.1
146022,0.14
146026,0.12
146028,0.24
146032,0.18
146033,0.18
146037,0.19
146059,0.1
146060,0.24
146063,0.24
146069,0.16
146086,0.14
146090,0.4
146092,0.1
146094,0.23
146097,0.1
146098,0.22
146106,0.25
146115,0.2
146121,0.18
146122,0.18
146140,0.17
146142,0.08
146146,0.19
146149,0.2
146153,0.16
146155,0.14
146156,0.11
146159,0.25
146172,0.25
146176,0.16
146184,0.15
146186,0.21
146191,0.18
146198,0.16
146199,0.1
146202,0.17
146206,0.26
146214,0.14
146221,0.19
146232,0.16
146239,0.17
146246,0.23
146247,0.09
146252,0.18
146255,0.11
146256,0.07
146262,0.25
146277,0.19
146292,0.09
146303,0.14
146305,0.22
146313,0.12
146317,0.28
146330,0.31
146344,0.2
146345,0.12
146347,0.28
146356,0.05
146369,0.17
146384,0.26
146385,0.09
146386,0.18
146388,0.14
146404,0.13
146409,0.24
146413,0.09
146421,0.27
146428,0.16
146451,0.26
146458,0.05
146466,0.1
146476,0.07
146485,0.13
146486,0.24
146487,0.11
146500,0.1
146502,0.17
146512,0.24
146514,0.18
146515,0.28
146516,0.22
146533,0.13
146535,0.23
146541,0.15
146557,0.17
146562,0.18
146565,0.25
146570,0.16
146571,0.18
146574,0.25
146587,0.22
146591,0.12
146597,0.21
146600,0.19
146614,0.37
146621,0.15
146623,0.24
146631,0.15
146644,0.13
146649,0.17
146651,0.1
146652,0.17
146663,0.19
146680,0.13
146683,0.21
146714,0.17
146724,0.15
146730,0.15
146732,0.27
146738,0.11
146752,0.15
146755,0.23
146756,0.14
146759,0.21
146760,0.23
146761,0.19
146765,0.23
146806,0.21
146809,0.21
146810,0.14
146811,0.19
146815,0.21
146820,0.33
146821,0.13
146824,0.34
146829,0.16
146842,0.18
146864,0.23
146891,0.25
146918,0.17
146955,0.18
146957,0.17
146972,0.31
146973,0.21
146979,0.26
146982,0.16
146984,0.14
146997,0.23
147001,0.28
147008,0.3
147014,0.1
147022,0.22
147038,0.09
147048,0.2
147060,0.14
147061,0.09
147077,0.13
147082,0.15
147083,0.2
147085,0.33
147086,0.19
147099,0.19
147127,0.14
147128,0.11
147133,0.16
147138,0.14
147139,0.17
147150,0.22
147155,0.2
147171,0.16
147172,0.17
147182,0.12
147195,0.21
147199,0.15
147216,0.15
147224,0.16
147225,0.12
147230,0.16
147240,0.12
147250,0.11
147253,0.09
147254,0.38
147264,0.12
147294,0.28
147308,0.14
147309,0.23
147315,0.31
147319,0.17
147329,0.14
147340,0.17
147345,0.34
147353,0.09
147354,0.32
147364,0.24
147366,0.1
147373,0.11
147382,0.19
147383,0.22
147390,0.12
147408,0.14
147411,0.17
147415,0.18
147416,0.28
147425,0.13
147427,0.16
147438,0.23
147439,0.14
147457,0.18
147459,0.11
147463,0.1
147469,0.2
147476,0.28
147483,0.14
147497,0.16
147502,0.27
147515,0.3
147523,0.18
147527,0.19
147541,0.23
147551,0.14
147552,0.19
147561,0.08
147571,0.18
147587,0.15
147657,0.17
147659,0.07
147670,0.11
147695,0.17
147696,0.18
147702,0.34
147710,0.31
147711,0.12
147712,0.1
147713,0.2
147720,0.21
147722,0.26
147742,0.09
147750,0.11
147761,0.24
147764,0.15
147770,0.21
147771,0.24
147774,0.23
147786,0.16
147787,0.25
147791,0.09
147792,0.23
147793,0.25
147794,0.11
147801,0.12
147824,0.09
147826,0.09
147840,0.17
147847,0.1
147862,0.25
147865,0.29
147882,0.22
147893,0.21
147925,0.16
147932,0.32
147942,0.16
147953,0.06
147955,0.33
147964,0.31
147966,0.22
147981,0.11
147982,0.29
147990,0.22
147998,0.29
148002,0.23
148013,0.31
148025,0.26
148026,0.29
148031,0.19
148035,0.19
148042,0.37
148047,0.14
148050,0.11
148063,0.23
148065,0.21
148069,0.23
148070,0.14
148075,0.22
148076,0.08
148087,0.09
148091,0.11
148102,0.2
148107,0.27
148108,0.18
148113,0.15
148131,0.25
148141,0.2
148149,0.14
148150,0.24
148163,0.16
148175,0.17
148185,0.28
148187,0.17
148198,0.27
148204,0.23
148205,0.11
148212,0.26
148216,0.31
148217,0.28
148223,0.07
148224,0.19
148235,0.16
148255,0.25
148276,0.1
148285,0.15
148289,0.21
148292,0.2
148294,0.17
148314,0.13
148319,0.08
148320,0.17
148322,0.19
148323,0.14
148325,0.14
148333,0.2
148339,0.14
148359,0.08
148361,0.27
148364,0.23
148380,0.11
148382,0.15
148386,0.28
148393,0.17
148394,0.09
148404,0.2
148419,0.2
148423,0.11
148437,0.36
148440,0.18
148448,0.16
148449,0.17
148450,0.11
148451,0.17
148458,0.25
148471,0.17
148475,0.13
148476,0.19
148497,0.24
148511,0.2
148512,0.25
148534,0.22
148545,0.22
148557,0.23
148564,0.21
148570,0.19
148586,0.14
148596,0.24
148600,0.23
148607,0.21
148609,0.19
148622,0.11
148623,0.11
148625,0.26
148626,0.11
148628,0.12
148632,0.18
148639,0.25
148643,0.22
148644,0.25
148680,0.14
148702,0.23
148716,0.19
148717,0.15
148726,0.25
148738,0.21
148746,0.12
148749,0.2
148750,0.21
148769,0.15
148791,0.13
148803,0.14
148804,0.15
148823,0.17
148831,0.14
148849,0.15
148850,0.12
148855,0.16
148893,0.16
148896,0.13
148899,0.15
148903,0.23
148910,0.19
148911,0.14
148912,0.3
148913,0.19
148933,0.24
148935,0.11
148937,0.19
148946,0.39
148955,0.27
148980,0.23
148996,0.11
149015,0.29
149025,0.22
149028,0.31
149029,0.14
149035,0.19
149050,0.14
149051,0.19
149052,0.24
149056,0.19
149062,0.18
149067,0.23
149076,0.32
149090,0.35
149106,0.2
149107,0.12
149118,0.26
149119,0.16
149130,0.26
149154,0.17
149157,0.14
149158,0.12
149160,0.09
149163,0.17
149164,0.2
149165,0.2
149166,0.13
149214,0.25
149231,0.26
149236,0.08
149237,0.18
149246,0.16
149247,0.14
149253,0.18
149254,0.06
149265,0.24
149266,0.1
149277,0.22
149283,0.15
149289,0.19
149310,0.21
149314,0.06
149318,0.29
149319,0.13
149320,0.18
149321,0.25
149333,0.07
149337,0.27
149338,0.11
149341,0.14
149342,0.14
149349,0.1
149351,0.26
149354,0.16
149360,0.06
149362,0.15
149366,0.09
149372,0.35
149376,0.27
149388,0.21
149393,0.12
149401,0.06
149405,0.27
149412,0.23
149415,0.21
149416,0.13
149430,0.23
149435,0.16
149436,0.13
149444,0.28
149456,0.17
149471,0.1
149480,0.1
149481,0.08
149490,0.22
149491,0.12
149503,0.19
149512,0.16
149524,0.08
149525,0.15
149532,0.24
149533,0.33
149536,0.4
149540,0.21
149548,0.16
149563,0.19
149568,0.15
149569,0.22
149570,0.14
149582,0.14
149584,0.11
149587,0.19
149592,0.1
149596,0.21
149599,0.18
149612,0.19
149643,0.2
149648,0.38
149665,0.14
149666,0.25
149671,0.1
149675,0.1
149676,0.11
149677,0.15
149680,0.33
149711,0.14
149723,0.1
149726,0.2
149727,0.18
149730,0.06
149733,0.19
149734,0.22
149736,0.28
149750,0.16
149752,0.18
149767,0.2
149791,0.15
149793,0.13
149810,0.16
149850,0.23
149857,0.19
149858,0.12
149860,0.26
149882,0.13
149889,0.13
149890,0.23
149918,0.08
149919,0.23
149927,0.14
149928,0.24
149940,0.26
149944,0.18
149947,0.26
149951,0.16
149956,0.16
149958,0.26
149969,0.13
149988,0.19
149996,0.08
150007,0.12
150018,0.11
150025,0.15
150054,0.19
150064,0.23
150070,0.19
150074,0.16
150078,0.07
150084,0.08
150106,0.18
150111,0.37
150115,0.15
150117,0.32
150120,0.17
150127,0.25
150128,0.26
150130,0.17
150132,0.22
150135,0.09
150145,0.19
150148,0.11
150153,0.18
150154,0.09
150173,0.14
150174,0.25
150176,0.21
150177,0.24
150178,0.32
150179,0.31
150187,0.07
150207,0.16
150223,0.22
150224,0.19
150229,0.08
150233,0.2
150245,0.18
150252,0.12
150257,0.25
150258,0.23
150267,0.14
150268,0.18
150272,0.42
150282,0.19
150289,0.22
150299,0.11
150307,0.23
150310,0.15
150311,0.2
150312,0.22
150313,0.2
150324,0.39
150335,0.21
150343,0.11
150354,0.17
150363,0.17
150365,0.14
150377,0.14
150381,0.22
150382,0.14
150414,0.22
150418,0.23
150431,0.23
150449,0.16
150450,0.19
150473,0.12
150475,0.17
150476,0.21
150478,0.28
150488,0.2
150499,0.22
150501,0.27
150503,0.16
150518,0.18
150529,0.17
150531,0.1
150532,0.18
150535,0.26
150543,0.3
150545,0.24
150548,0.13
150552,0.15
150558,0.18
150574,0.25
150576,0.26
150577,0.12
150594,0.21
150601,0.21
150604,0.14
150618,0.17
150626,0.24
150627,0.31
150635,0.29
150648,0.11
150649,0.28
150650,0.27
150651,0.21
150652,0.17
150657,0.37
150659,0.12
150666,0.25
150667,0.06
150680,0.14
150698,0.35
150700,0.3
150713,0.19
150715,0.14
150718,0.1
150724,0.22
150731,0.13
150734,0.14
150738,0.1
150744,0.11
150745,0.23
150746,0.23
150749,0.09
150750,0.23
150753,0.23
150759,0.19
150762,0.12
150764,0.08
150782,0.22
150784,0.19
150785,0.08
150786,0.11
150789,0.22
150802,0.15
150809,0.16
150810,0.25
150817,0.2
150820,0.13
150822,0.17
150845,0.13
150846,0.18
150854,0.19
150858,0.23
150866,0.14
150869,0.07
150874,0.16
150887,0.04
150889,0.14
150892,0.25
150896,0.18
150901,0.28
150914,0.23
150918,0.15
150919,0.23
150929,0.21
150935,0.14
150941,0.14
150949,0.15
150950,0.27
150951,0.19
150952,0.14
150980,0.31
150981,0.1
150986,0.29
150987,0.22
151004,0.18
151005,0.22
151010,0.17
151012,0.25
151016,0.24
151021,0.26
151022,0.17
151023,0.36
151024,0.28
151035,0.25
151036,0.13
151039,0.2
151041,0.18
151043,0.21
151052,0.22
151058,0.26
151065,0.2
151066,0.14
151067,0.28
151069,0.17
151070,0.11
151080,0.15
151090,0.11
151092,0.44
151100,0.13
151108,0.14
151113,0.21
151119,0.13
151131,0.07
151145,0.23
151147,0.19
151148,0.16
151149,0.19
151153,0.34
151158,0.29
151167,0.13
151169,0.29
151185,0.21
151186,0.2
151187,0.24
151203,0.2
151206,0.12
151213,0.24
151237,0.18
151254,0.22
151255,0.26
151264,0.2
151266,0.1
151267,0.15
151270,0.11
151286,0.14
151288,0.18
151289,0.15
151290,0.28
151303,0.18
151304,0.17
151308,0.17
151315,0.07
151324,0.25
151329,0.16
151335,0.15
151343,0.18
151347,0.3
151348,0.33
151357,0.2
151366,0.21
151372,0.11
151374,0.05
151394,0.15
151395,0.23
151403,0.18
151410,0.18
151412,0.13
151419,0.18
151443,0.1
151464,0.11
151466,0.28
151467,0.14
151476,0.21
151480,0.13
151481,0.31
151486,0.23
151487,0.17
151490,0.2
151498,0.09
151500,0.25
151504,0.14
151516,0.11
151519,0.17
151528,0.23
151529,0.17
151539,0.18
151540,0.21
151556,0.29
151558,0.13
151559,0.19
151581,0.22
151586,0.29
151589,0.26
151603,0.12
151604,0.13
151610,0.14
151637,0.25
151652,0.26
151654,0.23
151667,0.28
151668,0.35
151669,0.09
151678,0.11
151697,0.23
151706,0.12
151729,0.08
151730,0.26
151737,0.14
151744,0.26
151756,0.21
151785,0.15
151800,0.12
151801,0.09
151821,0.26
151822,0.25
151834,0.18
151845,0.16
151846,0.23
151847,0.2
151848,0.17
151859,0.13
151872,0.27
151875,0.17
151883,0.18
151888,0.11
151895,0.12
151896,0.11
151900,0.16
151913,0.14
151920,0.15
151928,0.19
151933,0.13
151934,0.16
151948,0.17
151951,0.17
151963,0.14
151964,0.1
151965,0.18
151966,0.2
